"","cell_id","region","tile_num","x","y","z","x_tile","y_tile","size","DAPI2","IBA1","F4.80","Cld4","DAPI3","Cyp27a1p2","Olfm4","CD45","Ki67","Vimentin","CD19","BrdU","Lysozyme","Villin","ARG1","Cyp27a1","SMA","tsne_x","tsne_y","homogeneity"
"188335",225201,1,81,16713,10035,0,117,815,889,4590.70068359375,1594.38464355469,51.2699661254883,224.295837402344,4483.76513671875,18.5916767120361,46.7221603393555,601.849243164062,1116.47131347656,1233.73120117188,278.206970214844,163.844772338867,848.156372070312,565.9482421875,170.158599853516,73.8391418457031,582.714294433594,-9.54490947723389,-0.404746472835541,3.5245373249054
"27767",30198,1,153,3812,19871,0,124,1431,268,5233.66796875,721.936584472656,29.3208961486816,254.186569213867,5141.86962890625,31.1455230712891,75.9029846191406,250.705230712891,103.003730773926,3806.1640625,165.358215332031,83.9813461303711,549.876892089844,699.608215332031,95.3619384765625,109.981346130371,8423.9482421875,-15.3786172866821,4.8768744468689,3.4062819480896
"88541",102135,1,96,11046,11099,0,1826,35,413,7646.22509765625,721.9443359375,53.7699775695801,352.556915283203,7080.837890625,24.2687644958496,89.9418869018555,1005.51818847656,2605.58349609375,574.665832519531,638.464904785156,170.924942016602,851.922546386719,1514.181640625,225.813552856445,98.2179183959961,424.067810058594,13.4868669509888,0.608783721923828,3.35726451873779
"199580",239332,1,160,17201,19421,0,605,981,1477,5590.52587890625,103.920104980469,51.2207183837891,369.409606933594,6117.08984375,23.251184463501,57.4996604919434,907.482727050781,285.618835449219,74.2748794555664,589.670288085938,169.284362792969,751.872009277344,2284.46044921875,252.967498779297,122.561950683594,61.4834136962891,3.92927193641663,-7.24570083618164,3.29358530044556
"233574",281635,1,42,21857,4253,0,1573,565,468,4401.294921875,296.365386962891,58.049144744873,256.314117431641,3574.01293945312,47.2585487365723,38.9294853210449,529.416687011719,81.8675231933594,99.1260681152344,327.388885498047,128.096160888672,436.384613037109,1934.63037109375,176.350433349609,114.630340576172,46.9743576049805,-2.01073002815247,-7.71055030822754,3.36625289916992
"26711",29018,1,118,5175,13233,0,1487,325,1778,6775.58447265625,151.627105712891,47.0618667602539,283.773895263672,6141.5419921875,29.9460067749023,42.7907752990723,752.117553710938,83.4150695800781,108.377388000488,404.849822998047,190.038803100586,687.723266601562,1396.4033203125,461.326782226562,98.5978622436523,108.295837402344,2.89517116546631,-2.94725775718689,3.22264742851257
"166815",198704,1,112,15411,14665,0,659,1757,573,3689.24780273438,408.565460205078,61.6474685668945,319.162292480469,3838.7958984375,21.3350791931152,49.4275741577148,483.085510253906,44.6928443908691,7850.67529296875,314.034912109375,144.233856201172,803.251281738281,1314.48693847656,167.935424804688,74.4293212890625,961.872619628906,10.6679039001465,10.8543148040771,3.40613889694214
"207196",248177,1,20,19635,2371,0,1195,527,924,2344.99560546875,37.3928565979004,78.9166641235352,88.0476226806641,1724.60717773438,6.9523811340332,38.9729423522949,112.191558837891,29.0259742736816,47.491340637207,88.1006469726562,60.5259742736816,160.200210571289,557.672058105469,78.4935073852539,48.0627708435059,2844.791015625,-3.73791313171387,-12.7030925750732,3.45993947982788
"263209",318389,1,78,22298,9388,0,170,168,795,6051.314453125,154.186157226562,65.7308197021484,415.118225097656,5276.81640625,12.6389932632446,75.4930801391602,1044.93212890625,1498.03771972656,240.215087890625,647.844055175781,193.213836669922,742.176086425781,1321.50695800781,245.920761108398,78.0477981567383,156.793716430664,10.9195594787598,2.87404012680054,3.36880087852478
"88059",101482,1,96,10610,12699,0,1390,1635,2028,5171.4453125,110.544380187988,53.3510856628418,359.766754150391,4811.26806640625,20.7125244140625,138.840240478516,946.005432128906,74.5073928833008,494.995574951172,626.291442871094,119.909271240234,1065.08483886719,1809.38464355469,204.900390625,117.055717468262,143.492599487305,2.57415580749512,-4.16932201385498,3.40879774093628
"131346",154678,1,38,14735,4277,0,1827,589,542,6392.19384765625,116.795204162598,42.461254119873,283.099639892578,5521.94091796875,12.9594097137451,813.114379882812,941.468627929688,2038.55346679688,168.597793579102,637.5166015625,165.201110839844,520.896667480469,870.118103027344,198.872695922852,90.5258331298828,77.3929901123047,10.96702003479,1.63969969749451,3.35674571990967
"60913",68436,1,86,8985,9548,0,1609,328,937,6197.93896484375,91.2540054321289,53.4855918884277,322.292419433594,5622.10546875,18.372465133667,70.5592346191406,993.481323242188,1193.24865722656,81.6029891967773,515.442932128906,209.152618408203,627.026672363281,1004.83673095703,179.225189208984,83.0160064697266,80.4268951416016,9.95434474945068,4.2260160446167,3.2929790019989
"100487",116307,1,7,11787,1434,0,723,1434,749,7951.7958984375,124.309745788574,52.7236328125,846.664916992188,6048.8759765625,39.9492645263672,1443.65148925781,906.7236328125,123.29906463623,141.069427490234,622.481994628906,115.295059204102,2113.31372070312,1067.03735351562,269.309753417969,126.12149810791,101.650199890137,-6.58230257034302,-7.07334661483765,3.14122414588928
"151788",179744,1,9,14752,748,0,0,748,533,3838.44458007812,170.305816650391,47.0281410217285,200.799255371094,3775.4072265625,18.2270164489746,42.3114433288574,478.534698486328,345.033782958984,236.339584350586,255.118194580078,218.133209228516,529.384643554688,1023.71105957031,164.382736206055,78.467170715332,86.0018768310547,7.10722208023071,6.27540731430054,3.31586742401123
"194169",232973,1,130,16755,15596,0,159,844,735,4325.67626953125,412.145568847656,61.5578231811523,242.525177001953,4042.05859375,19.533332824707,114.345581054688,529.243530273438,1564.06127929688,253.75373840332,225.953735351562,171.419052124023,555.2353515625,907.228576660156,124.70068359375,60.9238090515137,614.283020019531,9.81386375427246,5.5828595161438,3.48801970481873
"178629",212938,1,10,17475,1101,0,879,1101,510,5924.86474609375,745.690185546875,64.1372528076172,314.005889892578,4806.552734375,35.6607856750488,29.9392166137695,712.854919433594,61.3392143249512,85.3764724731445,503.998046875,228.170593261719,526.262756347656,1813.71179199219,266.266662597656,187.37646484375,11.5686273574829,0.993192136287689,-2.09571027755737,3.30088043212891
"220634",266285,1,131,19821,14874,0,1381,122,1015,6392.765625,1459.32312011719,103.894584655762,315.040405273438,5451.51904296875,22.8561573028564,54.3172416687012,709.83349609375,43.8886680603027,3886.75366210938,438.530059814453,152.403945922852,1311.26110839844,1590.41088867188,279.986206054688,144.441375732422,3727.68676757812,8.26729965209961,9.883864402771,3.60123729705811
"233390",281408,1,42,21676,4951,0,1392,1263,263,5247.12939453125,137.764251708984,55.6159706115723,217.684417724609,4320.1708984375,17.3003807067871,56.3384017944336,565.566528320312,740.760437011719,96.7718658447266,393,142.300384521484,309.030426025391,1186.87451171875,166.783264160156,107.536125183105,70.8327026367188,8.3251256942749,4.47511672973633,3.20552086830139
"91493",105666,1,126,9937,16527,0,717,1775,609,2609.298828125,1271.65356445312,37.0426940917969,93.2561569213867,2544.78491210938,17.1904754638672,27.1198692321777,215.821014404297,43.6830863952637,1295.84399414062,117.057472229004,113.211822509766,477.541870117188,741.264343261719,99.5369491577148,65.422004699707,937.0361328125,-6.31600761413574,2.71568608283997,3.71531891822815
"215387",259145,1,80,20158,9959,0,1718,739,1415,4030.80078125,95.8296813964844,45.7689056396484,217.828262329102,3492.27563476562,15.5356893539429,43.2770309448242,545.971740722656,88.6226119995117,60.2636032104492,299.004943847656,134.103179931641,841.853698730469,3589.31591796875,260.93994140625,84.7696075439453,100.027565002441,-4.57444524765015,12.2212171554565,3.46020865440369
"266275",322239,1,103,22930,12827,0,802,1763,649,2689.13549804688,114.890602111816,31.8582439422607,90.4992294311523,2776.75952148438,33.2619400024414,100.060089111328,333.038513183594,135.266571044922,336.416015625,148.57780456543,134.060089111328,637.423706054688,554.007690429688,97.6425247192383,47.1725730895996,2885.91381835938,-3.67135810852051,-11.2639675140381,3.57675170898438
"113531",132830,1,97,12567,12619,0,1503,1555,1942,5468.75634765625,59.9572601318359,52.4897003173828,324.010803222656,4803.50537109375,16.1688976287842,2773.73071289062,743.469604492188,1890.65856933594,319.426361083984,390.767242431641,222.413497924805,903.536560058594,1094.47790527344,177.657562255859,95.2950592041016,103.472709655762,-12.6328535079956,-4.70089721679688,3.52428889274597
"201661",241677,1,171,16813,20318,0,217,34,1746,5353.580078125,122.617408752441,50.2554397583008,296.909515380859,4810.26171875,11.8482246398926,42.932991027832,684.857360839844,59.2479972839355,65.5131759643555,478.306976318359,145.690155029297,766.924987792969,3767.7490234375,294.836212158203,90.9518890380859,60.0332183837891,-1.67820954322815,13.8801155090332,3.36869525909424
"169046",201523,1,129,15488,15872,0,736,1120,813,5951.52392578125,612.116821289062,35.436653137207,172.65559387207,5614.146484375,25.0836410522461,58.6900367736816,461.015991210938,317.205413818359,860.231262207031,294.384979248047,98.806884765625,378.849945068359,281.293975830078,97.1586685180664,46.2386207580566,2178.33203125,-8.4233341217041,1.62961626052856,3.29847311973572
"224118",270375,1,161,18715,18875,0,275,435,609,5774.52392578125,148.502456665039,50.4466323852539,339.568145751953,5214.17919921875,20.0361251831055,61.3776664733887,747.5927734375,127.661743164062,81.5812835693359,459.344818115234,147.765182495117,609.578002929688,1821.42529296875,219.341537475586,80.1724166870117,64.4958953857422,0.0293216519057751,-6.81366443634033,3.27540111541748
"24946",27195,1,93,5042,12388,0,1354,1324,1449,2365.80395507812,123.906829833984,32.6501045227051,126.639060974121,2782.55493164062,19.2960662841797,19.2581081390381,200.677017211914,60.5693588256836,151.529327392578,115.770874023438,67.1835784912109,803.986206054688,10808.892578125,190.650787353516,124.864044189453,98.161491394043,4.73421144485474,-11.4549789428711,2.73787546157837
"113199",132346,1,97,11995,11246,0,931,182,1754,4419.275390625,188.623718261719,43.138542175293,233.315856933594,3697.5029296875,9.15849494934082,96.0421905517578,472.571258544922,1424.06958007812,85.5028533935547,259.640808105469,124.412773132324,538.672729492188,949.440734863281,110.814712524414,53.0193824768066,110.972061157227,10.1359586715698,7.12247323989868,3.3961718082428
"17363",19124,1,149,3188,16659,0,1344,63,700,6857.33154296875,120.951431274414,54.689998626709,335.112854003906,6725.138671875,24.1614284515381,44.3628578186035,700.142883300781,50.6614303588867,74.5899963378906,495.540008544922,184.581436157227,776.880004882812,3966.30297851562,374.935699462891,128.204284667969,36.8300018310547,0.764917314052582,14.9524526596069,3.2749457359314
"59656",66777,1,86,7941,10823,0,565,1603,585,2443.8701171875,55.1829071044922,28.617094039917,215.642730712891,2407.876953125,10.3726491928101,83.3418807983398,337.661529541016,20.9367523193359,82.2546997070312,156.810256958008,47.4153861999512,404.758972167969,619.736755371094,69.9111099243164,53.6410255432129,1096.21362304688,-4.67343330383301,-1.4266951084137,3.56993865966797
"135907",160652,1,83,13247,10709,0,339,1489,322,2097.1552734375,77.5403747558594,43.0527954101562,120.72981262207,3000.90673828125,16.4720497131348,1344.54968261719,341.614898681641,1148.07763671875,104.537269592285,160.031051635742,163.605590820312,464.363342285156,1050.97204589844,110.236022949219,65.0248413085938,35.6801223754883,0.853128492832184,-1.70401966571808,3.48769021034241
"258831",312742,1,43,23971,5436,0,1843,1748,823,3859.72778320312,48.3450775146484,26.9076557159424,135.722961425781,2676.18359375,9.26974487304688,112.489669799805,200.467803955078,66.6767959594727,551.984191894531,150.426483154297,63.0291633605957,168.675582885742,558.628173828125,132.138519287109,38.4921035766602,2046.57470703125,-4.18245983123779,-11.2804546356201,3.17414236068726
"291790",353621,1,134,24023,15583,0,51,831,717,2202.19946289062,84.580192565918,39.589958190918,180.741973876953,3312.56079101562,22.1827049255371,190.37239074707,356.649932861328,590.693176269531,75.4072494506836,199.37239074707,98.5648498535156,457.375183105469,1173.48950195312,106.986053466797,91.6066970825195,831.341674804688,6.5595645904541,3.75170636177063,3.43846702575684
"212146",254250,1,50,20057,6613,0,1617,1081,894,6576.345703125,112.159957885742,53.328857421875,278.857940673828,5462.046875,24.4384784698486,41.408275604248,770.5,234.598434448242,72.1532440185547,538.352355957031,151.953018188477,500.409393310547,2324.55151367188,244.17561340332,118.848991394043,75.5838928222656,3.68978977203369,-8.82824516296387,3.26042437553406
"223370",269513,1,140,19996,18096,0,1556,1500,977,5618.0029296875,122.359260559082,49.6335716247559,475.642791748047,5775.66552734375,25.2446269989014,68.5916061401367,1103.62646484375,82.9907913208008,97.3756408691406,811.58544921875,80.8874130249023,956.681701660156,6700.03173828125,394.001037597656,124.658134460449,101.547592163086,12.8488616943359,-7.81020402908325,3.37182545661926
"286423",346556,1,77,24419,9987,0,447,767,893,3541.9765625,126.229560852051,50.1198196411133,290.578948974609,2867.7626953125,16.2653980255127,56.2945137023926,486.742431640625,24.0615901947021,46.3527450561523,314.180297851562,123.045913696289,1121.39196777344,4974.9169921875,394.848815917969,99.6875686645508,114.688690185547,-4.60998773574829,-6.37614059448242,3.45128440856934
"26533",28828,1,118,5033,14299,0,1345,1391,958,3650.10961914062,137.290191650391,185.427978515625,129.203552246094,3042.72973632812,13.3256788253784,28.7672233581543,221.554275512695,30.7860126495361,887.736938476562,176.787063598633,38.0313148498535,177.778701782227,845.670166015625,52.1972846984863,41.5688934326172,1295.20043945312,-9.26991176605225,1.1102215051651,3.42092442512512
"83029",95602,1,66,10808,7871,0,1588,495,719,3235.11254882812,77.2141876220703,167.33935546875,107.75382232666,2842.21704101562,11.5076494216919,44.8414459228516,175.239227294922,38.1223907470703,99.5340728759766,112.161338806152,39.6314315795898,321.799713134766,836.731567382812,137.006958007812,73.4172439575195,5436.27099609375,10.3016881942749,-4.21450090408325,3.35261011123657
"259958",314221,1,48,23198,7130,0,1070,1598,634,5354.67041015625,1347.61828613281,54.4858055114746,142.753936767578,4204.74462890625,27.8217658996582,33.3028373718262,298.022094726562,42.0725555419922,1193.16564941406,222.337539672852,101.381706237793,498.570983886719,2148.21923828125,206.085174560547,75.3233413696289,3643.8642578125,-6.31610441207886,4.61018371582031,3.52923917770386
"73757",84171,1,6,10423,1660,0,1203,1660,192,4043.18237304688,201.42707824707,62.6979179382324,284.260406494141,3415.078125,16.6354160308838,25.1041660308838,682.6875,1881.21350097656,600.625,265.9375,217.20832824707,799.192687988281,693.03125,184.86979675293,74.0833358764648,2353.72387695312,7.30670022964478,1.13713252544403,3.60650944709778
"216376",260466,1,101,19215,11902,0,775,838,1547,4883.1142578125,457.429870605469,53.6910133361816,156.200393676758,4193.10986328125,21.8642539978027,42.769229888916,368.453796386719,33.5242385864258,1153.84228515625,268.901733398438,69.9347152709961,394.967041015625,431.605682373047,120.586296081543,67.6108627319336,1287.39880371094,-10.3766012191772,4.57561779022217,3.35187840461731
"119301",140498,1,144,12328,17227,0,1264,631,404,3000.76245117188,182.477722167969,46,321.925750732422,3205.46044921875,20.311882019043,30.9108905792236,351.485137939453,26.8985157012939,161.933166503906,196.556930541992,110.547027587891,642.331665039062,2579.40600585938,149.613861083984,70.0123748779297,74.0470275878906,8.35589790344238,-8.03198432922363,3.4790415763855
"299800",362708,1,46,25964,6228,0,148,696,927,8445.55078125,619.003234863281,97.8403472900391,911.056091308594,7049.2080078125,35.3214683532715,108.733551025391,961.717346191406,2036.5361328125,1371.17578125,812.897521972656,253.844665527344,788.143493652344,2235.59765625,446.042083740234,170.59977722168,890.875915527344,11.6225442886353,-0.55132383108139,3.40360116958618
"15809",17405,1,149,2036,16741,0,192,145,3368,8252.779296875,150.621429443359,95.6828994750977,450.299591064453,8664.0068359375,10.9337882995605,196.600646972656,1223.22302246094,4161.86083984375,538.039794921875,734.484558105469,206.227737426758,981.794250488281,1555.91540527344,321.386291503906,104.828384399414,923.274353027344,12.3278360366821,-4.21167993545532,3.35363435745239
"258378",312234,1,43,23656,5151,0,1528,1463,1119,3031.45043945312,91.2430725097656,346.544250488281,137.953536987305,2832.69799804688,13.9195709228516,278.011627197266,199.207321166992,58.2904396057129,265.868621826172,109.319038391113,70.0706024169922,302.154602050781,1041.05895996094,123.880249023438,45.0884704589844,2639.20458984375,-1.74107491970062,-5.90675449371338,3.56639289855957
"75389",86018,1,25,10230,3643,0,1010,1799,340,5077.51171875,290.658813476562,48.8205871582031,211.047058105469,4292.85009765625,14.6411762237549,53.1970596313477,762.352966308594,240.5,301.517639160156,308.573516845703,150.573532104492,574.299987792969,993.285278320312,234.858825683594,83.75,114.867645263672,5.82593393325806,3.65714955329895,3.28849625587463
"128454",151020,1,23,14212,2395,0,1304,551,1110,4769.15966796875,315.193695068359,49.718017578125,206.100006103516,3908.21166992188,22.7189197540283,30.2369365692139,445.109924316406,63.6945953369141,279.773864746094,273.649536132812,128.633331298828,393.493682861328,1586.84326171875,329.845031738281,99.4909896850586,96.1441421508789,-0.63647073507309,-3.21922874450684,3.34589385986328
"243108",294039,1,109,20816,13882,0,532,974,1472,2366.74462890625,93.4375,46.9171180725098,787.738464355469,2272.95581054688,6.7683424949646,4300.24072265625,848.295532226562,13.9334239959717,106.911003112793,481.193603515625,115.789405822754,797.309753417969,1327.56176757812,187.275131225586,118.998641967773,576.14404296875,-14.6512794494629,-5.7250828742981,3.7903106212616
"215059",258671,1,80,19794,10685,0,1354,1465,612,5409.2939453125,783.281066894531,39.8937911987305,70.9248352050781,5287.25634765625,33.6045761108398,346.883972167969,129.426467895508,136.328430175781,1336.86108398438,93.4101333618164,89.3627471923828,188.990188598633,194.240188598633,54.6356201171875,55.5767974853516,1250.16833496094,-9.88395595550537,4.9729061126709,3.27454519271851
"212071",254163,1,50,20002,6538,0,1562,1006,3772,8247.8291015625,860.824768066406,88.9517517089844,156.983032226562,6619.37841796875,25.5209445953369,43.2653770446777,388.319458007812,69.7197799682617,929.121154785156,282.424987792969,130.052749633789,392.955474853516,706.746276855469,153.606307983398,84.9294815063477,1182.86901855469,-6.52866363525391,3.70891857147217,3.20510005950928
"174299",207895,1,159,16114,18713,0,1362,273,649,5909.93994140625,138.889053344727,60.5423736572266,453.84130859375,5670.8720703125,26.53466796875,85.7812042236328,1111.33276367188,1142.73193359375,98.4668731689453,678.012329101562,241.177200317383,813.130981445312,1339.71643066406,237.929122924805,104.043144226074,81.6024627685547,9.51939010620117,-0.00488955620676279,3.35221648216248
"232118",279904,1,42,20712,4421,0,428,733,2685,2111.03759765625,106.309867858887,80.6942291259766,134.128860473633,2078.74365234375,24.9567966461182,71.0029830932617,250.139297485352,253.06330871582,63.8681564331055,122.022720336914,124.814155578613,344.758666992188,2611.78247070312,148.084915161133,84.3359375,44.6286773681641,9.84712314605713,-8.58835411071777,3.53549456596375
"237591",286767,1,72,21488,8730,0,1204,1354,216,2249.92602539062,333.773162841797,58.8657417297363,297.972229003906,2197.287109375,21.9166660308838,41.3981475830078,451.425933837891,25.7731475830078,136.231475830078,278.601837158203,126.143516540527,1105.21301269531,3833.6806640625,294.027770996094,102.152778625488,72.8935165405273,-1.52381658554077,13.2140274047852,3.62050032615662
"36705",40196,1,87,6157,10822,0,625,1602,330,2182.66674804688,52.0787887573242,21.3757572174072,94.7939376831055,1605.23327636719,14.3090906143188,41.075756072998,140.163635253906,60.7484855651855,115.048484802246,97.0909118652344,49.3484840393066,206.806060791016,154.284851074219,104.836364746094,25.1969699859619,3459.6484375,-7.17554521560669,8.21429061889648,3.32729601860046
