"","cell_id","region","tile_num","x","y","z","x_tile","y_tile","size","DAPI2","IBA1","F4.80","Cld4","DAPI3","Cyp27a1p2","Olfm4","CD45","Ki67","Vimentin","CD19","BrdU","Lysozyme","Villin","ARG1","Cyp27a1","SMA","tsne_x","tsne_y","homogeneity"
"131218",154512,1,38,14615,5096,0,1707,1408,1459,3244.3447265625,91.3543548583984,46.2494850158691,275.492126464844,2727.142578125,14.5551748275757,143.081558227539,653.640869140625,28.5798492431641,178.537353515625,368.956817626953,118.965042114258,1007.26934814453,6625.12109375,257.397521972656,136.34407043457,112.141876220703,13.3328905105591,-8.23728942871094,3.36183977127075
"111375",129543,1,84,11666,9308,0,602,88,1535,7756.34521484375,357.814331054688,49.7967414855957,256.600646972656,6790.74658203125,21.6371326446533,73.0892486572266,707.738098144531,27.5719871520996,1038.25146484375,384.917907714844,148.181762695312,947.112060546875,2117.36865234375,179.659927368164,88.7902297973633,936.901000976562,0.440716415643692,1.75584733486176,3.28366112709045
"193315",231505,1,111,17390,14530,0,794,1622,1018,5335.74169921875,203.02751159668,56.9508857727051,356.688598632812,4806.09814453125,19.1935157775879,58.1502952575684,782.160095214844,867.572692871094,533.968566894531,529.830078125,143.724945068359,768.207275390625,1695.92834472656,173.606094360352,97.7239685058594,420.998046875,8.11940765380859,-0.0462564453482628,3.41701221466064
"304982",368692,1,105,26184,12638,0,368,1574,1147,4783.77490234375,184.043594360352,46.6006965637207,519.8779296875,4212.3828125,16.6085433959961,60.6556243896484,678.645141601562,68.9712295532227,118.824760437012,518.473388671875,144.259811401367,812.983459472656,3695.50122070312,375.481262207031,115.601570129395,131.223190307617,-0.880165934562683,13.2593574523926,3.44726729393005
"125958",148174,1,8,13983,1105,0,1075,1105,690,7372.71142578125,1095.69567871094,48.7072448730469,152.179702758789,5642.9697265625,32.5811576843262,32.6289863586426,346.815948486328,101.882606506348,692.189880371094,232.933334350586,132.688400268555,576.8623046875,746.153625488281,126.147827148438,90.8463745117188,2633.56225585938,-8.13516330718994,3.38011431694031,3.28563928604126
"306322",370155,1,105,27083,12872,0,1267,1808,988,6178.40673828125,172.122467041016,59.0536422729492,691.188232421875,6087.29052734375,17.3137645721436,92.8896789550781,981.232788085938,2028.01721191406,98.0070877075195,822.231811523438,152.376510620117,1351.93212890625,5928.98388671875,338.190277099609,160.359313964844,182.417007446289,1.70576500892639,-2.38264656066895,3.47013783454895
"52103",57549,1,35,7431,4015,0,55,327,4216,2654.91479492188,93.196159362793,33.7995719909668,121.097724914551,2895.3125,16.0054550170898,54.2163200378418,414.498107910156,803.165588378906,66.2744293212891,145.249755859375,166.052658081055,425.093688964844,1536.58203125,130.191177368164,61.920539855957,45.4418869018555,8.08750820159912,2.30107116699219,3.45221471786499
"149934",177642,1,173,13594,22119,0,686,1835,573,6250.0400390625,153.535781860352,50.9581146240234,512.935424804688,5087.541015625,4.06457233428955,154.657943725586,1297.2373046875,132.970336914062,113.242584228516,499.612579345703,381.767883300781,4336.93212890625,1994.0732421875,319.750427246094,114.846420288086,30.1029663085938,1.66259324550629,-10.9505882263184,3.47639417648315
"245234",296922,1,132,21007,15875,0,723,1123,1408,2434.91259765625,212.861511230469,35.3884925842285,146.509948730469,3198.6201171875,24.2727279663086,84.9147720336914,410.247863769531,27.0688915252686,203.598724365234,295.305389404297,74.2755661010742,490.559661865234,1314.07312011719,126.068183898926,81.8110809326172,89.4453125,5.54223489761353,5.91426134109497,3.34491038322449
"32282",35126,1,57,6900,5590,0,1368,58,359,4211.3232421875,1563.33142089844,38.0501403808594,85.9415054321289,3725.95825195312,33.2311973571777,24.1587734222412,221.5849609375,44.5320320129395,1120.02233886719,96.4735412597656,133.55989074707,306,586.927551269531,70.5431747436523,74.7047348022461,4268.2646484375,3.29867196083069,2.57091307640076,3.53102922439575
"292350",354336,1,134,24543,15346,0,571,594,4514,4120.91357421875,105.425346374512,44.3028373718262,247.033889770508,3803.15063476562,22.5232601165771,48.5301284790039,527.540771484375,67.2277374267578,55.0210456848145,363.711334228516,151.529678344727,655.554748535156,3771.38208007812,224.67546081543,91.0338973999023,57.3225517272949,-4.57705211639404,13.7868337631226,3.41963386535645
"147588",174951,1,158,13948,19277,0,1040,837,559,5622.39013671875,82.6457977294922,51.4525947570801,320.59033203125,5487.5830078125,19.9320220947266,60.7745971679688,995.499084472656,291.937377929688,70.6296920776367,560.057250976562,184.511627197266,830.075134277344,2569.6923828125,287.053680419922,120.561714172363,71.7549209594727,5.57064962387085,-5.18735074996948,3.35250782966614
"224283",270569,1,161,18831,19319,0,391,879,985,4450.58984375,125.581726074219,49.6243667602539,586.827392578125,3981.32788085938,31.3421325683594,686.976623535156,1054.615234375,79.8913726806641,547.083251953125,456.192901611328,272.301513671875,3642.7421875,1859.12487792969,393.242645263672,129.401016235352,197.355331420898,0.303497493267059,-10.6118755340576,3.6502001285553
"180216",214767,1,21,17000,3340,0,404,1496,1441,6491.89306640625,245.168640136719,62.0041656494141,217.527404785156,5143.32666015625,17.1075649261475,40.0700912475586,629.600280761719,1011.80010986328,525.9208984375,459.334503173828,157.63427734375,511.063842773438,1617.0791015625,193.977096557617,116.571823120117,52.3601684570312,8.53689002990723,0.29371178150177,3.29842305183411
"290975",352679,1,107,25298,14656,0,1326,1748,771,2545.3955078125,108.424125671387,41.8274955749512,818.70556640625,2674.92724609375,17.7600517272949,2953.841796875,389.150451660156,397.754852294922,81.1491546630859,235.553833007812,162.369644165039,2992.505859375,1116.57971191406,207.185470581055,80.3709487915039,91.4383926391602,-10.8450374603271,-8.89742279052734,3.79754781723022
"147695",175067,1,158,13987,20096,0,1079,1656,366,5853.87158203125,111.150276184082,48.3825149536133,301.775970458984,5892.95361328125,33.2704925537109,55.4508209228516,812.994506835938,86.4016418457031,62.292350769043,518.836059570312,147.270492553711,789.426208496094,3280.03271484375,212.532791137695,136.254104614258,77.8797836303711,-1.84031331539154,9.91021251678467,3.30519390106201
"54008",59735,1,35,8914,5258,0,1538,1570,1534,5602.0966796875,2110.87548828125,54.4485015869141,208.337020874023,5174.0927734375,20.4146022796631,32.5391120910645,665.125183105469,66.2829208374023,1362.18518066406,320.970672607422,237.598434448242,705.915893554688,533.035217285156,172.067138671875,103.230117797852,2284.48315429688,-12.0175619125366,2.08818817138672,3.47751569747925
"279145",337998,1,168,23508,21228,0,1380,944,1494,6630.4658203125,185.718872070312,57.2650604248047,542.461853027344,5852.64990234375,10.0421686172485,102.568939208984,851.596374511719,2146.28173828125,239.892242431641,580.982604980469,169.223556518555,1101.33605957031,2570.62451171875,329.846038818359,113.19612121582,188.825973510742,11.2985048294067,-0.638177514076233,3.42408347129822
"214506",257909,1,80,19266,10716,0,826,1496,566,6644.67333984375,1206.87451171875,46.2385177612305,237.485870361328,5230.9931640625,18.567138671875,49.3303871154785,530.128967285156,518.742065429688,720.492919921875,251.98762512207,224.818023681641,386.749114990234,317.40283203125,125.494697570801,75.4010620117188,554.678466796875,-4.55202198028564,1.5529317855835,3.24399900436401
"60182",67619,1,86,8518,9856,0,1142,636,826,2402.64770507812,73.7590789794922,40.1779670715332,380.240905761719,2167.818359375,8.34987926483154,73.3777236938477,577.583557128906,89.1065368652344,151.405563354492,145.001205444336,192.653747558594,3100.98779296875,1103.05322265625,190.256652832031,58.7094421386719,135.610168457031,-3.09013748168945,-8.79358100891113,3.65737843513489
"58951",65912,1,86,7429,10324,0,53,1104,476,3682.20581054688,643.321411132812,27.1029415130615,212.348739624023,3737.85498046875,8.30672264099121,48.0525207519531,433.483184814453,15.0105037689209,374.638641357422,262.739501953125,120.172271728516,743.815124511719,3082.58813476562,233.004196166992,84.6071395874023,194.920166015625,2.36418676376343,0.425331294536591,3.51834392547607
"104808",121619,1,37,12226,4021,0,1162,333,1237,4601.427734375,91.507682800293,42.0840759277344,233.693618774414,4007.77124023438,15.2845592498779,47.1406631469727,706.92724609375,168.324981689453,82.897331237793,379.216644287109,185.270004272461,598.789001464844,2009.29748535156,226.246566772461,90.385612487793,64.3257904052734,-0.00691146543249488,-8.42548274993896,3.38213062286377
"175406",209146,1,172,14962,21833,0,210,1549,147,3998.54418945312,100.96598815918,34.8027229309082,326.476196289062,3706.33325195312,14.619047164917,21.7006797790527,641.210876464844,78.0816345214844,29.94557762146,369.89794921875,142.877548217773,678.918395996094,3422.89794921875,654.482971191406,127.625846862793,60.6190490722656,-2.63303828239441,11.3769407272339,3.49536681175232
"170524",203487,1,142,14980,18190,0,228,1594,1382,3498.99926757812,1134.62451171875,36.355281829834,186.243850708008,3238.99267578125,34.3212738037109,33.2923316955566,291.518096923828,39.8914604187012,561.939208984375,172.068023681641,107.434875488281,436.967437744141,1724.94787597656,122.130966186523,59.9688873291016,112.712738037109,1.03356778621674,0.764269590377808,3.53253579139709
"9862",10907,1,92,2489,12017,0,645,953,605,2264.88427734375,290.431396484375,47.9008255004883,216.325622558594,2092.83959960938,80.1388397216797,119.968597412109,210.773559570312,67.0628128051758,3.99504137039185,149.059509277344,115.282646179199,3468.9189453125,39802.453125,848.408264160156,375.165283203125,43.8347091674805,-14.67702293396,8.85440921783447,1.62199819087982
"101104",117019,1,24,11149,3486,0,85,1642,618,4482.857421875,592.80908203125,51.762134552002,130.025894165039,4121.95166015625,46.2783164978027,34.8721694946289,429.378631591797,70.0145645141602,298.202270507812,257.770233154297,149.401290893555,798.02587890625,1578.80749511719,234.998382568359,97.0339813232422,58.930419921875,3.76474452018738,3.3347327709198,3.38274908065796
"33916",37060,1,64,6273,8720,0,741,1344,993,2331.54272460938,96.4874114990234,77.4360504150391,106.137962341309,1995.54174804688,30.7150058746338,51.8378639221191,156.523666381836,81.1641464233398,410.520629882812,90.6676712036133,58.8217506408691,191.836853027344,243.210479736328,69.5951690673828,38.8509559631348,2559.71997070312,-2.49379920959473,-13.8216228485107,3.53747487068176
"120053",141413,1,157,11152,19411,0,88,971,784,6042.51025390625,132.784439086914,46.6505088806152,236.971939086914,6091.5546875,15.9068880081177,415.732147216797,618.301025390625,2172.92846679688,119.913269042969,328.756378173828,156.718109130859,558.307373046875,977.99365234375,139.659439086914,68.7410736083984,86.1645431518555,13.0766687393188,6.26635313034058,3.30177998542786
"288501",349447,1,104,24951,12291,0,979,1227,308,2785.70458984375,891.513000488281,58.2045440673828,112.646102905273,2833.51293945312,22.1785717010498,26.8149356842041,265.243499755859,128.506500244141,1168.45129394531,162.06169128418,147.740264892578,652.357116699219,973.152587890625,162.422073364258,79.451301574707,1527.04541015625,-8.43349456787109,3.52567434310913,3.65522432327271
"28321",30789,1,153,4229,19631,0,541,1191,880,7038.85693359375,148.338638305664,50.2329559326172,430.587493896484,7000.21240234375,27.8068180084229,38.0659103393555,824.113647460938,116.045455932617,85.4045486450195,513.390930175781,213.653411865234,1109.138671875,3681.60107421875,516.709106445312,167.577270507812,39.7465896606445,0.374561667442322,12.4876260757446,3.30810236930847
"290267",351896,1,107,24820,14364,0,848,1456,988,4919.21875,210.108306884766,46.7419013977051,310.567810058594,4572.228515625,18.1943321228027,45.912956237793,710.199401855469,44.7044525146484,191.693313598633,482.557678222656,173.207489013672,855.080993652344,3471.41284179688,237.964569091797,103.40991973877,78.4908905029297,-2.7719042301178,11.3699750900269,3.40503859519958
"291413",353153,1,107,25582,13558,0,1610,650,549,6290.95068359375,150.61930847168,61.4881591796875,564.2841796875,5964.92333984375,5.62477254867554,221.808746337891,1063.162109375,3232.64477539062,552.202209472656,700.473571777344,217.819671630859,926.639343261719,1339.12756347656,279.694000244141,114.61930847168,1428.16577148438,11.7105417251587,-2.5779185295105,3.47435903549194
"285692",345549,1,74,25530,9150,0,1558,1774,1315,2741.583984375,190.657028198242,35.743724822998,201.708740234375,2898.24951171875,20.8661594390869,30.1209125518799,257.76123046875,33.8174896240234,477.380218505859,167.95588684082,138.855514526367,505.119384765625,1672.28442382812,163.720916748047,80.4425888061523,137.349807739258,-0.186284527182579,-1.97869682312012,3.57450366020203
"128546",151132,1,23,14265,1987,0,1357,143,335,2358.33129882812,93.3253707885742,49.7313423156738,136.919403076172,2864.44482421875,13.8746271133423,40.2119407653809,308.349243164062,303.399993896484,57.522388458252,163.979110717773,127.408958435059,414.997009277344,2003.4716796875,229.005966186523,78.3373107910156,48.773136138916,-2.6844756603241,-8.4213399887085,3.42070412635803
"190494",227887,1,100,16596,11285,0,0,221,227,2774.5771484375,514.493408203125,44.577091217041,167.317184448242,3315.66528320312,42.4140968322754,49.7400894165039,573.325988769531,47.2158584594727,924.762084960938,141.299560546875,174.149780273438,998.030822753906,2214.09692382812,127.982376098633,88.8854598999023,348.268707275391,2.1143651008606,-1.01046597957611,3.57741689682007
"151153",179031,1,173,14391,20312,0,1483,28,662,4527.49560546875,1539.82934570312,38.4456176757812,149.20393371582,4337.80078125,12.114803314209,31.1042289733887,253.590637207031,30.9441089630127,453.793060302734,157.033233642578,119.645011901855,633.737182617188,2914.72509765625,129.179763793945,69.3731155395508,31.5996971130371,0.912570416927338,-0.203608185052872,3.42854475975037
"33204",36175,1,64,5714,8158,0,182,782,639,5955.9951171875,1999.05639648438,50.004695892334,119.145538330078,5287.72607421875,22.6572761535645,42.8466339111328,487.771514892578,78.9937438964844,603.44287109375,181.306732177734,188.128326416016,594.887329101562,507.536773681641,107.345855712891,98.3771514892578,1986.25817871094,-11.6114387512207,1.72401034832001,3.32988739013672
"64182",72700,1,116,8043,13227,0,667,319,1157,6381.47265625,120.668968200684,55.4658584594727,353.814178466797,5686.2265625,13.575626373291,138.242874145508,1109.96801757812,2058.43310546875,252.842697143555,615.974914550781,204.243728637695,1025.21948242188,1728.80895996094,236.491790771484,115.626617431641,1070.41833496094,11.2797918319702,0.778732359409332,3.45343446731567
"69146",78799,1,146,8028,17777,0,652,1181,344,3156.91870117188,88.1598815917969,93.4796524047852,98.8343048095703,4540.1484375,15.625,51.7441864013672,363.68896484375,1056.35461425781,340.058135986328,208.191864013672,124.686042785645,502.145355224609,923.915710449219,139.444763183594,70.9563980102539,931.040710449219,7.73959589004517,4.60535621643066,3.278475522995
"178797",213119,1,10,17615,744,0,1019,744,2523,2302.9921875,94.2493057250977,48.0293312072754,170.352752685547,2315.5205078125,16.2849788665771,37.8537445068359,325.452239990234,159.619506835938,86.1585388183594,225.604446411133,153.540237426758,651.844604492188,3876.43676757812,414.690460205078,123.588981628418,55.592945098877,-6.91732501983643,14.2771196365356,3.45437908172607
"138896",164364,1,98,14032,12450,0,1124,1386,232,3029.02587890625,101.98706817627,35.8362083435059,186.068969726562,3183.41821289062,6.61637926101685,36.4482765197754,265.853454589844,44.0258636474609,398.099151611328,135.418106079102,87.4956893920898,821.060363769531,2423.8017578125,105.034484863281,75.4482727050781,165.75,7.21652793884277,-8.05190086364746,3.48019504547119
"285292",345118,1,74,25270,7551,0,1298,175,673,3687.38623046875,190.37890625,46.5898971557617,219.904907226562,3943.3505859375,12.7310552597046,206.83952331543,376.775634765625,1313.77111816406,537.460632324219,253.946502685547,105.411590576172,443.616638183594,969.200622558594,154.380386352539,70.5126266479492,537.748901367188,8.49159336090088,5.1634693145752,3.38645839691162
"224108",270364,1,161,18701,19162,0,261,722,793,8739.3125,802.886535644531,68.2131118774414,237.535934448242,8347.3583984375,41.4943237304688,85.1677169799805,615.762939453125,409.010101318359,1364.68981933594,415.909210205078,169.306427001953,1417.138671875,532.822204589844,780.250915527344,144.306427001953,124.945777893066,-10.1582288742065,1.42424952983856,3.21994018554688
"20686",22705,1,63,5490,7563,0,1802,187,678,7025.09423828125,84.6961669921875,46.0766944885254,241.654861450195,5888.060546875,26.3554573059082,36.6769905090332,818.094421386719,53.9336280822754,28.1253681182861,444.064910888672,197.756637573242,826.895263671875,4575.3759765625,295.964599609375,101.52507019043,27.4424781799316,3.63003730773926,14.2280378341675,3.25170183181763
"21494",23557,1,88,4568,10757,0,880,1537,781,5319.01806640625,80.4545440673828,50.6376457214355,247.361068725586,4668.416015625,27.3892440795898,36.2624855041504,679.201049804688,67.4186935424805,82.5749053955078,335.770812988281,270.651733398438,612.692687988281,2712.24072265625,179.514724731445,138.423812866211,31.6107559204102,7.56033611297607,-6.13748216629028,3.33910894393921
"128325",150868,1,23,14104,3042,0,1196,1198,909,3465.68969726562,78.4939498901367,55.8030815124512,243.594055175781,2866.88549804688,11.2233219146729,315.009887695312,647.498352050781,1365.6865234375,65.5368499755859,255.149612426758,229.411437988281,609.614990234375,843.227722167969,136.755783081055,66.8008804321289,90.1683197021484,10.167576789856,6.57327508926392,3.47847747802734
"143411",169932,1,128,14223,15137,0,1315,385,688,4147.65673828125,367.566864013672,28.9534893035889,116.360466003418,3768.03784179688,15.1569766998291,42.0566864013672,175.14680480957,69.3590087890625,382.815399169922,95.7369155883789,102.357559204102,292.036346435547,968.991271972656,73.7136611938477,52.7761611938477,112.90697479248,4.4199652671814,7.29229593276978,3.25919532775879
"125164",147250,1,174,12685,22127,0,1621,1843,203,4657.2119140625,433.453216552734,38.7980308532715,257.709350585938,4372.453125,21.7093601226807,76.9753723144531,556.512329101562,85.6453170776367,2029.95068359375,376.83251953125,87.0443344116211,652.423645019531,559.379333496094,153.399017333984,102,3191.56640625,5.36057233810425,9.29642581939697,3.50702977180481
"169602",202295,1,129,15984,15370,0,1232,618,1595,4453.09228515625,362.470855712891,40.845142364502,255.829467773438,4307.1328125,27.1887149810791,43.903450012207,563.527893066406,201.736053466797,264.573028564453,362.296539306641,120.628837585449,908.615661621094,6402.759765625,191.188720703125,88.2275848388672,88.4413757324219,12.3556251525879,-9.3907413482666,3.38192200660706
"243179",294155,1,109,20890,14484,0,606,1576,471,2529.57543945312,96.0615692138672,23.3673038482666,181.963912963867,2423.365234375,11.0063695907593,439.014862060547,387.3291015625,23.0106163024902,71.1380004882812,246.063690185547,56.6242027282715,554.923583984375,667.853515625,120.067939758301,72.4904479980469,728.403381347656,1.54492509365082,3.60923361778259,3.60587930679321
"41000",45154,1,94,7128,12855,0,1596,1791,329,2440.06689453125,133.905776977539,48.7325210571289,141.452880859375,3013.04248046875,23.8297863006592,46.5106391906738,489.738616943359,126.109420776367,51.6717338562012,263.197570800781,190.474166870117,579.930114746094,2525.17944335938,180.553192138672,102.224922180176,61.1823692321777,7.47264957427979,-8.85929679870605,3.40592312812805
